1338.627204,15.03639777
2108.67083,13.79956048
3293.437928,12.43865031
5188.257448,11.2643073
8311.379387,9.963144401
12982.5374,8.727222782
20627.19003,7.67695266
32496.38092,6.565103928
51634.30974,5.577328084
80675.06232,4.65387785
128206.8894,3.853584837
202053.5719,3.179196044
315761.3957,2.505722919
501906.3076,1.955407014
784483.5285,1.46941672
