991.5081681,0.022123894
1584.893192,0.032743363
2511.886432,0.048672566
3981.071706,0.069911504
6309.573445,0.1
10000,0.131858407
15848.93192,0.169026549
25118.86432,0.207964602
40151.67836,0.238053097
64181.13712,0.261061947
100856.4561,0.278761062
158489.3192,0.291150442
251188.6432,0.3
401516.7836,0.307079646
641811.3712,0.308849558
1008564.561,0.312389381
